customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST01318,2025-09-30,Tier 2,35-44,Google Search,Silver,Hair Care,Yes,130,1,396.5,0.0,0.13,5.0,1,0,0,0,353,2,9,1,0,1,3,1,24,1,train
CUST01319,2025-09-30,Tier 2,18-24,Organic,None,Fragrance,Yes,111,1,336.29,0.0,0.48,5.0,1,0,0,0,224,10,38,4,3,3,3,1,14,0,test
CUST01320,2025-09-30,Tier 2,45+,Referral,None,Hair Care,Yes,150,1,500.0,0.0,0.11,4.0,1,0,0,0,482,6,32,1,1,1,2,1,40,1,train
CUST01321,2025-09-30,Tier 3,35-44,Instagram,None,Hair Care,Yes,99,5,1878.1,0.0,0.36,4.0,3,0,0,0,571,12,32,1,1,0,8,2,17,0,train
CUST01322,2025-09-30,Tier 3,25-34,Influencer,None,Skin Care,No,96,1,564.8,0.0,0.17,5.0,1,0,0,0,397,2,11,1,0,0,0,0,20,1,train
CUST01323,2025-09-30,Tier 2,25-34,Organic,None,Skin Care,Yes,276,0,0,0,0,3.5,0,0,0,0,475,3,18,0,0,0,1,0,46,1,train
CUST01324,2025-09-30,Tier 1,45+,Instagram,None,Wellness,Yes,227,0,0,0,0,3.5,0,0,0,0,483,1,5,0,0,0,3,1,35,1,train
CUST01325,2025-09-30,Tier 3,18-24,Google Search,None,Baby Care,Yes,186,0,0,0,0,3.5,0,0,0,0,549,1,3,0,0,0,2,0,43,0,test
CUST01326,2025-09-30,Tier 2,35-44,Google Search,None,Fragrance,No,131,1,1411.39,0.0,0.29,5.0,1,0,0,0,238,3,14,0,0,0,0,0,23,1,train
CUST01327,2025-09-30,Tier 2,18-24,Referral,None,Skin Care,Yes,83,3,3429.24,0.0,0.14,5.0,2,0,0,0,372,10,43,4,1,1,6,2,4,0,train
CUST01328,2025-09-30,Tier 2,25-34,Google Search,Silver,Hair Care,No,54,2,2001.3,0.0,0.235,4.5,1,0,0,0,175,5,20,1,0,0,0,0,13,0,train
CUST01329,2025-09-30,Tier 1,18-24,Instagram,Silver,Skin Care,No,61,3,1252.03,0.333,0.287,4.33,3,0,0,0,166,5,24,2,1,1,0,0,9,0,train
CUST01330,2025-09-30,Tier 2,35-44,Marketplace,None,Skin Care,Yes,3,3,2794.39,0.0,0.233,4.67,2,0,0,0,298,6,28,2,1,1,0,0,2,0,train
CUST01331,2025-09-30,Tier 2,35-44,Google Search,None,Hair Care,Yes,14,3,1877.49,0.0,0.227,2.67,3,1,0.0,21.9,424,10,28,1,3,1,4,1,0,0,train
CUST01332,2025-09-30,Tier 3,25-34,Organic,Gold,Hair Care,No,17,4,3364.3,0.0,0.28,4.0,2,0,0,0,129,7,34,2,2,1,0,0,6,0,train
CUST01333,2025-09-30,Tier 1,35-44,Organic,None,Skin Care,Yes,47,1,420.65,0.0,0.18,3.0,1,0,0,0,58,2,5,1,0,0,3,1,0,1,train
CUST01334,2025-09-30,Tier 2,25-34,Google Search,None,Skin Care,No,160,1,976.5,0.0,0.03,5.0,1,0,0,0,393,1,5,0,0,0,0,0,39,1,test
CUST01335,2025-09-30,Tier 1,25-34,Organic,Platinum,Skin Care,Yes,75,2,2371.6,0.0,0.26,3.5,2,1,1.0,38.9,257,6,19,3,0,1,2,0,0,0,train
CUST01336,2025-09-30,Tier 2,25-34,Marketplace,Gold,Skin Care,No,1,2,910.67,0.0,0.23,3.0,2,0,0,0,95,0,0,0,0,0,0,0,0,1,train
CUST01337,2025-09-30,Tier 2,45+,Google Search,None,Baby Care,Yes,49,1,793.95,0.0,0.32,5.0,1,0,0,0,87,14,69,5,0,4,3,1,18,0,train
CUST01338,2025-09-30,Tier 3,25-34,Organic,None,Skin Care,No,7,1,232.88,1.0,0.43,3.0,1,1,1.0,35.8,15,14,66,5,2,2,0,0,0,1,train
CUST01339,2025-09-30,Tier 2,25-34,Instagram,Gold,Hair Care,Yes,162,1,450.33,0.0,0.26,3.0,1,0,0,0,234,3,17,1,1,1,1,0,37,1,train
CUST01340,2025-09-30,Tier 2,35-44,Google Search,None,Wellness,No,76,1,624.33,0.0,0.07,5.0,1,0,0,0,90,5,13,2,1,1,0,0,16,1,train
CUST01341,2025-09-30,Tier 2,18-24,Google Search,None,Skin Care,Yes,38,1,395.13,0.0,0.23,3.0,1,0,0,0,44,5,13,2,1,1,3,0,26,1,train
CUST01342,2025-09-30,Tier 2,18-24,Influencer,None,Skin Care,No,84,2,1049.9,0.0,0.25,3.5,2,0,0,0,199,10,56,1,0,1,0,0,23,1,test
CUST01343,2025-09-30,Tier 1,45+,Instagram,None,Wellness,No,4,3,1079.78,0.0,0.173,4.67,3,0,0,0,473,3,11,1,0,0,0,0,7,0,validation
CUST01344,2025-09-30,Tier 3,35-44,Instagram,None,Makeup,No,395,0,0,0,0,3.5,0,0,0,0,479,3,17,0,0,0,0,0,60,1,test
CUST01345,2025-09-30,Tier 1,25-34,Marketplace,None,Skin Care,Yes,38,1,2465.11,0.0,0.26,3.0,1,0,0,0,91,7,36,4,2,3,1,0,3,0,train
CUST01346,2025-09-30,Tier 2,45+,Influencer,Silver,Wellness,Yes,38,3,2127.53,0.0,0.29,4.0,2,0,0,0,620,5,29,1,0,1,2,1,17,0,validation
CUST01347,2025-09-30,Tier 2,45+,Google Search,None,Hair Care,Yes,128,1,316.63,0.0,0.39,2.0,1,0,0,0,148,3,18,1,1,1,0,0,27,1,test
CUST01348,2025-09-30,Tier 2,25-34,Marketplace,Silver,Wellness,Yes,140,1,659.62,0.0,0.23,5.0,1,0,0,0,444,3,10,1,1,1,0,0,22,1,train
CUST01349,2025-09-30,Tier 2,25-34,Instagram,None,Hair Care,Yes,83,2,2446.67,0.0,0.205,4.5,2,0,0,0,170,0,0,0,0,0,7,2,22,0,train
CUST01350,2025-09-30,Tier 3,25-34,Influencer,Gold,Skin Care,Yes,190,0,0,0,0,3.5,0,0,0,0,292,1,4,0,0,0,2,0,26,1,train
CUST01351,2025-09-30,Tier 2,25-34,Organic,None,Fragrance,Yes,30,1,542.87,1.0,0.42,3.0,1,1,1.0,21.1,132,7,42,1,2,0,2,0,0,1,train
CUST01352,2025-09-30,Tier 1,18-24,Influencer,None,Skin Care,No,123,2,900.07,0.5,0.415,4.0,2,0,0,0,529,1,3,0,0,0,0,0,31,1,train
CUST01353,2025-09-30,Tier 2,25-34,Marketplace,None,Skin Care,Yes,73,1,597.26,0.0,0.23,5.0,1,1,1.0,12.4,95,1,3,0,0,0,3,1,19,0,train
CUST01354,2025-09-30,Tier 1,25-34,Instagram,Platinum,Makeup,No,2,2,1041.99,0.0,0.355,3.0,2,1,0.0,10.0,21,10,53,1,2,0,0,0,0,0,train
CUST01355,2025-09-30,Tier 1,18-24,Organic,Silver,Wellness,No,88,1,547.04,0.0,0.3,2.0,1,0,0,0,401,2,12,1,0,0,0,0,28,0,validation
CUST01356,2025-09-30,Tier 2,45+,Instagram,None,Wellness,No,42,1,287.51,0.0,0.27,5.0,1,1,1.0,15.5,334,0,0,0,0,0,0,0,17,1,train
CUST01357,2025-09-30,Tier 1,18-24,Influencer,None,Fragrance,Yes,126,1,230.99,0.0,0.56,4.0,1,0,0,0,585,2,8,1,0,1,0,0,23,1,test
CUST01358,2025-09-30,Tier 3,45+,Google Search,None,Skin Care,Yes,18,1,862.52,0.0,0.32,4.0,1,0,0,0,33,14,37,2,3,1,10,3,3,0,train
CUST01359,2025-09-30,Tier 3,18-24,Organic,None,Wellness,Yes,106,2,1016.94,0.0,0.345,3.5,2,0,0,0,509,3,18,1,1,1,3,1,15,1,train
CUST01360,2025-09-30,Tier 1,25-34,Referral,Silver,Hair Care,Yes,160,1,306.65,0.0,0.3,4.0,1,0,0,0,446,6,26,1,2,1,5,2,35,1,train
CUST01361,2025-09-30,Tier 1,25-34,Organic,None,Hair Care,Yes,5,1,805.77,0.0,0.21,5.0,1,0,0,0,46,6,20,2,1,1,1,0,0,0,train
CUST01362,2025-09-30,Tier 2,35-44,Organic,Silver,Wellness,Yes,80,1,378.18,0.0,0.35,4.0,1,0,0,0,379,16,82,3,4,2,5,1,6,1,validation
CUST01363,2025-09-30,Tier 1,35-44,Instagram,Gold,Baby Care,Yes,83,1,454.39,0.0,0.14,5.0,1,0,0,0,565,7,34,3,1,2,8,2,11,0,train
CUST01364,2025-09-30,Tier 1,18-24,Marketplace,Silver,Fragrance,No,148,1,1261.0,0.0,0.2,4.0,1,0,0,0,289,3,8,1,1,1,0,0,35,1,train
CUST01365,2025-09-30,Tier 1,35-44,Google Search,None,Makeup,Yes,247,0,0,0,0,3.5,0,0,0,0,432,1,3,0,0,0,2,0,47,1,train
CUST01366,2025-09-30,Tier 1,25-34,Organic,Gold,Makeup,Yes,98,1,149.0,0.0,0.53,4.0,1,0,0,0,635,4,12,0,0,0,0,0,30,1,train
CUST01367,2025-09-30,Tier 2,18-24,Referral,Silver,Skin Care,Yes,56,1,363.62,0.0,0.23,3.0,1,1,1.0,32.8,352,8,46,2,1,1,3,1,16,1,train
CUST01368,2025-09-30,Tier 3,35-44,Google Search,None,Hair Care,Yes,308,0,0,0,0,3.5,0,0,0,0,356,8,42,3,1,2,6,3,60,1,validation
CUST01369,2025-09-30,Tier 3,25-34,Instagram,Silver,Baby Care,Yes,24,1,477.43,1.0,0.2,2.0,1,1,1.0,28.7,74,10,34,4,1,2,7,2,11,0,train
CUST01370,2025-09-30,Tier 2,18-24,Organic,None,Skin Care,No,161,2,1246.04,0.0,0.215,4.0,2,0,0,0,225,2,6,1,0,0,0,0,35,0,test
CUST01371,2025-09-30,Tier 2,45+,Influencer,None,Wellness,No,8,2,2334.49,0.0,0.225,4.5,1,1,1.0,19.7,96,6,18,0,1,0,0,0,2,0,train
CUST01372,2025-09-30,Tier 1,18-24,Google Search,Silver,Skin Care,Yes,71,1,366.8,1.0,0.1,3.0,1,1,0.0,20.3,146,5,22,2,1,1,1,0,31,1,test
CUST01373,2025-09-30,Tier 1,25-34,Referral,None,Skin Care,No,45,1,291.54,0.0,0.6,3.0,1,0,0,0,60,4,13,2,1,0,0,0,10,1,train
CUST01374,2025-09-30,Tier 3,25-34,Instagram,None,Baby Care,Yes,88,1,282.0,0.0,0.19,5.0,1,0,0,0,134,5,26,2,0,1,1,0,24,1,test
CUST01375,2025-09-30,Tier 3,18-24,Referral,Silver,Skin Care,Yes,64,2,1131.64,0.0,0.245,4.5,1,0,0,0,564,4,16,2,0,1,7,3,27,0,train
CUST01376,2025-09-30,Tier 1,18-24,Marketplace,None,Skin Care,No,34,1,541.57,0.0,0.02,5.0,1,0,0,0,220,6,20,2,1,1,0,0,18,0,test
CUST01377,2025-09-30,Tier 2,25-34,Organic,None,Makeup,Yes,9,1,387.27,0.0,0.39,3.0,1,1,1.0,27.9,26,10,28,1,1,0,1,0,0,0,train
CUST01378,2025-09-30,Tier 1,35-44,Google Search,None,Skin Care,Yes,117,1,348.74,0.0,0.16,4.0,1,0,0,0,137,14,47,4,1,1,0,0,21,1,train
CUST01379,2025-09-30,Tier 2,35-44,Instagram,Silver,Wellness,Yes,186,0,0,0,0,3.5,0,0,0,0,273,6,23,2,1,1,3,1,40,1,train
CUST01380,2025-09-30,Tier 1,35-44,Instagram,None,Hair Care,Yes,44,2,729.75,0.0,0.285,4.0,1,0,0,0,592,1,6,0,0,0,3,1,11,0,validation
CUST01381,2025-09-30,Tier 2,25-34,Organic,Gold,Hair Care,Yes,2,6,4149.83,0.0,0.253,3.33,4,0,0,0,429,11,43,1,3,0,6,3,0,0,train
CUST01382,2025-09-30,Tier 1,18-24,Organic,None,Skin Care,Yes,4,2,987.37,0.5,0.19,1.0,2,1,1.0,57.0,255,5,15,1,1,1,8,1,0,1,train
CUST01383,2025-09-30,Tier 2,25-34,Referral,Silver,Wellness,No,13,3,1697.28,0.0,0.203,4.67,2,1,1.0,16.3,468,14,44,1,3,0,0,0,3,0,test
CUST01384,2025-09-30,Tier 2,35-44,Marketplace,None,Hair Care,Yes,145,2,3420.26,0.5,0.19,4.0,2,0,0,0,477,5,16,2,1,1,0,0,24,1,validation
CUST01385,2025-09-30,Tier 3,45+,Organic,None,Skin Care,Yes,0,3,1753.84,0.333,0.367,3.0,3,1,1.0,33.3,419,10,26,5,1,4,9,4,4,0,test
CUST01386,2025-09-30,Tier 1,45+,Marketplace,Gold,Skin Care,Yes,14,4,5346.15,0.25,0.213,3.25,3,1,1.0,34.6,509,5,18,2,0,1,1,0,0,0,train
CUST01387,2025-09-30,Tier 2,25-34,Instagram,None,Wellness,No,128,1,785.68,0.0,0.27,4.0,1,0,0,0,584,2,9,0,1,0,0,0,30,1,test
CUST01388,2025-09-30,Tier 2,25-34,Google Search,None,Skin Care,Yes,70,1,2996.98,0.0,0.25,5.0,1,0,0,0,553,1,4,0,0,0,0,0,11,1,train
CUST01389,2025-09-30,Tier 1,35-44,Instagram,None,Hair Care,Yes,70,2,1396.82,0.0,0.11,4.0,2,0,0,0,413,5,26,1,0,0,4,2,3,0,train
CUST01390,2025-09-30,Tier 1,45+,Instagram,None,Skin Care,Yes,9,2,1232.27,0.0,0.12,5.0,2,0,0,0,356,11,59,5,3,2,4,1,6,0,train
CUST01391,2025-09-30,Tier 3,35-44,Marketplace,None,Skin Care,Yes,94,1,972.01,0.0,0.2,2.0,1,0,0,0,470,11,28,1,1,1,3,1,20,0,train
CUST01392,2025-09-30,Tier 1,18-24,Google Search,None,Skin Care,Yes,16,1,1415.53,0.0,0.25,4.0,1,0,0,0,19,2,5,1,0,1,6,1,3,0,test
CUST01393,2025-09-30,Tier 2,25-34,Referral,None,Wellness,Yes,85,1,493.02,0.0,0.28,5.0,1,0,0,0,487,0,0,0,0,0,2,1,18,1,validation
CUST01394,2025-09-30,Tier 2,25-34,Referral,None,Skin Care,Yes,16,2,1313.81,0.0,0.365,5.0,2,0,0,0,595,15,41,5,3,2,2,1,6,0,test
CUST01395,2025-09-30,Tier 2,18-24,Google Search,None,Hair Care,Yes,32,4,3708.11,0.0,0.307,3.75,4,0,0,0,289,4,11,1,0,1,4,0,9,0,train
CUST01396,2025-09-30,Tier 1,25-34,Google Search,None,Baby Care,Yes,127,1,826.44,0.0,0.35,2.0,1,0,0,0,309,2,9,0,0,0,2,0,21,1,test
CUST01397,2025-09-30,Tier 2,25-34,Marketplace,None,Hair Care,No,4,4,4264.14,0.0,0.165,4.25,4,0,0,0,426,12,54,2,2,1,0,0,0,0,test
CUST01398,2025-09-30,Tier 1,18-24,Google Search,None,Skin Care,Yes,57,1,1672.19,1.0,0.12,1.0,1,1,1.0,26.7,100,6,22,3,1,1,0,0,0,1,train
CUST01399,2025-09-30,Tier 2,25-34,Influencer,Silver,Baby Care,Yes,19,4,2045.41,0.25,0.305,5.0,3,1,1.0,40.8,633,10,48,1,2,1,3,1,6,0,validation
CUST01400,2025-09-30,Tier 1,25-34,Google Search,None,Skin Care,Yes,134,1,328.61,0.0,0.15,5.0,1,0,0,0,446,1,5,1,0,1,1,0,38,1,train
CUST01401,2025-09-30,Tier 1,25-34,Google Search,None,Makeup,No,75,2,1991.48,0.0,0.19,3.5,2,0,0,0,324,3,13,1,0,0,0,0,23,0,train
CUST01402,2025-09-30,Tier 3,18-24,Organic,None,Wellness,Yes,254,0,0,0,0,3.5,0,0,0,0,381,0,0,0,0,0,5,2,47,1,train
CUST01403,2025-09-30,Tier 3,18-24,Marketplace,None,Baby Care,Yes,329,0,0,0,0,3.5,0,0,0,0,595,1,3,1,0,0,5,0,53,1,train
CUST01404,2025-09-30,Tier 1,25-34,Organic,Gold,Hair Care,Yes,202,0,0,0,0,3.5,0,0,0,0,552,12,48,4,3,2,8,1,24,1,validation
CUST01405,2025-09-30,Tier 2,25-34,Referral,Gold,Skin Care,No,140,1,1013.03,0.0,0.33,4.0,1,0,0,0,261,2,5,1,0,0,0,0,20,0,test
CUST01406,2025-09-30,Tier 2,18-24,Instagram,Gold,Skin Care,Yes,222,0,0,0,0,3.5,0,0,0,0,290,2,8,0,0,0,0,0,46,1,train
CUST01407,2025-09-30,Tier 3,25-34,Instagram,Silver,Fragrance,Yes,139,1,709.73,0.0,0.14,5.0,1,0,0,0,375,3,17,1,0,0,3,0,17,1,test
CUST01408,2025-09-30,Tier 2,25-34,Instagram,Silver,Baby Care,Yes,307,0,0,0,0,3.5,0,0,0,0,512,0,0,0,0,0,2,0,60,1,train
CUST01409,2025-09-30,Tier 3,35-44,Marketplace,Gold,Wellness,No,26,3,1087.52,0.0,0.447,4.0,1,0,0,0,598,1,3,0,0,0,0,0,0,0,train
CUST01410,2025-09-30,Tier 2,25-34,Google Search,None,Fragrance,Yes,146,2,670.94,0.0,0.34,3.5,2,0,0,0,541,11,59,1,0,0,2,0,18,0,validation
CUST01411,2025-09-30,Tier 1,25-34,Google Search,None,Fragrance,No,183,0,0,0,0,3.5,0,0,0,0,608,0,0,0,0,0,0,0,51,0,test
CUST01412,2025-09-30,Tier 1,25-34,Influencer,None,Makeup,No,91,1,348.68,0.0,0.34,5.0,1,0,0,0,129,9,27,5,2,2,0,0,9,1,train
CUST01413,2025-09-30,Tier 1,18-24,Google Search,None,Skin Care,Yes,234,0,0,0,0,3.5,0,0,0,0,284,2,12,1,0,1,1,0,39,1,validation
CUST01414,2025-09-30,Tier 2,25-34,Organic,Silver,Makeup,Yes,30,1,453.66,0.0,0.34,4.0,1,1,1.0,20.6,402,10,28,3,2,2,2,1,17,0,train
CUST01415,2025-09-30,Tier 1,25-34,Referral,None,Hair Care,Yes,9,1,509.5,0.0,0.29,5.0,1,0,0,0,22,9,35,4,2,3,6,0,0,0,validation
CUST01416,2025-09-30,Tier 1,25-34,Marketplace,Gold,Baby Care,Yes,50,3,2785.86,0.667,0.223,3.0,3,3,0.333,21.3,505,11,43,3,2,1,6,2,20,0,train
CUST01417,2025-09-30,Tier 1,25-34,Marketplace,None,Fragrance,No,149,1,461.24,0.0,0.42,4.0,1,0,0,0,591,3,8,1,1,0,0,0,26,1,train
CUST01418,2025-09-30,Tier 3,25-34,Instagram,Gold,Skin Care,Yes,176,1,785.78,0.0,0.31,4.0,1,0,0,0,269,10,37,1,1,1,9,1,35,1,train
CUST01419,2025-09-30,Tier 1,35-44,Google Search,None,Hair Care,Yes,41,1,1111.02,0.0,0.21,4.0,1,0,0,0,459,1,5,0,0,0,1,0,11,0,test
CUST01420,2025-09-30,Tier 2,35-44,Instagram,None,Baby Care,Yes,67,3,2895.91,0.0,0.353,4.0,3,1,0.0,28.2,204,14,48,6,2,2,3,1,14,0,train
CUST01421,2025-09-30,Tier 2,18-24,Referral,None,Skin Care,No,46,1,1155.37,1.0,0.25,5.0,1,1,1.0,1.0,71,16,53,8,4,3,0,0,30,1,train
CUST01422,2025-09-30,Tier 1,18-24,Google Search,Silver,Skin Care,Yes,58,3,1353.3,0.333,0.2,3.0,2,1,1.0,34.6,221,3,11,1,0,0,3,0,17,0,test
CUST01423,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,No,41,2,840.35,0.0,0.29,1.5,1,0,0,0,119,5,13,2,1,1,0,0,11,0,validation
CUST01424,2025-09-30,Tier 2,25-34,Referral,Gold,Hair Care,Yes,93,1,2318.97,0.0,0.43,5.0,1,0,0,0,469,3,12,1,0,0,0,0,24,0,validation
CUST01425,2025-09-30,Tier 2,25-34,Marketplace,Silver,Makeup,Yes,48,1,1148.76,0.0,0.32,5.0,1,0,0,0,73,3,15,1,1,0,3,1,5,1,validation
CUST01426,2025-09-30,Tier 3,25-34,Google Search,None,Skin Care,No,24,1,872.32,0.0,0.28,4.0,1,0,0,0,45,8,30,4,0,2,0,0,0,0,train
CUST01427,2025-09-30,Tier 3,45+,Instagram,Gold,Fragrance,Yes,5,4,2185.26,0.0,0.4,2.75,3,2,1.0,17.15,439,11,36,2,0,1,5,2,9,0,validation
CUST01428,2025-09-30,Tier 1,45+,Marketplace,None,Baby Care,Yes,51,1,888.61,1.0,0.41,4.0,1,1,1.0,26.8,65,15,68,6,3,3,5,1,13,0,train
CUST01429,2025-09-30,Tier 1,25-34,Instagram,None,Wellness,Yes,53,2,1434.61,0.0,0.34,4.5,1,0,0,0,607,4,22,1,0,1,8,2,3,0,train
CUST01430,2025-09-30,Tier 3,25-34,Referral,Silver,Baby Care,No,5,3,2362.84,0.333,0.267,4.0,3,3,0.333,22.97,268,11,57,4,2,2,0,0,3,0,train
CUST01431,2025-09-30,Tier 1,35-44,Instagram,Silver,Baby Care,Yes,12,1,903.63,1.0,0.12,2.0,1,1,1.0,18.3,221,6,32,2,0,1,5,1,5,1,train
CUST01432,2025-09-30,Tier 1,25-34,Marketplace,None,Baby Care,Yes,102,1,410.51,0.0,0.25,5.0,1,0,0,0,271,2,6,1,0,1,0,0,25,1,test
CUST01433,2025-09-30,Tier 3,25-34,Instagram,Gold,Fragrance,No,108,2,1057.64,0.5,0.35,3.5,2,0,0,0,623,8,32,3,2,1,0,0,36,1,train
CUST01434,2025-09-30,Tier 1,25-34,Google Search,None,Skin Care,No,5,4,1436.17,0.25,0.453,3.75,3,1,1.0,8.3,515,6,22,3,0,1,0,0,4,0,test
CUST01435,2025-09-30,Tier 1,25-34,Instagram,Gold,Hair Care,No,186,0,0,0,0,3.5,0,0,0,0,470,0,0,0,0,0,0,0,25,1,train
CUST01436,2025-09-30,Tier 1,25-34,Marketplace,Silver,Hair Care,Yes,20,2,2235.76,0.0,0.31,4.5,2,0,0,0,242,18,63,5,3,2,5,1,2,0,train
CUST01437,2025-09-30,Tier 2,18-24,Instagram,Silver,Skin Care,No,246,0,0,0,0,3.5,0,0,0,0,353,2,10,1,0,1,0,0,58,1,train
CUST01438,2025-09-30,Tier 2,25-34,Instagram,None,Baby Care,Yes,157,2,2087.95,0.0,0.305,4.5,2,0,0,0,185,0,0,0,0,0,3,0,36,1,train
CUST01439,2025-09-30,Tier 3,18-24,Organic,Silver,Makeup,Yes,0,3,4431.7,0.0,0.2,5.0,2,1,1.0,47.8,472,7,18,2,2,1,1,0,0,0,train
CUST01440,2025-09-30,Tier 2,35-44,Marketplace,None,Hair Care,No,6,3,3177.64,0.0,0.283,3.33,1,1,1.0,32.3,544,3,13,0,1,0,0,0,1,0,train
CUST01441,2025-09-30,Tier 3,18-24,Marketplace,None,Wellness,Yes,322,0,0,0,0,3.5,0,0,0,0,369,1,4,0,0,0,4,2,60,1,train
CUST01442,2025-09-30,Tier 3,25-34,Instagram,Gold,Hair Care,Yes,105,3,2184.02,0.333,0.217,4.67,2,0,0,0,317,9,48,2,1,1,3,1,18,0,test
CUST01443,2025-09-30,Tier 1,35-44,Instagram,None,Skin Care,Yes,20,3,3298.22,0.0,0.247,2.67,1,0,0,0,470,1,5,0,0,0,2,0,9,0,validation
CUST01444,2025-09-30,Tier 3,25-34,Google Search,None,Hair Care,Yes,32,2,1096.85,0.0,0.375,4.5,2,0,0,0,131,2,8,1,0,1,3,1,3,1,train
CUST01445,2025-09-30,Tier 1,35-44,Instagram,None,Hair Care,Yes,115,2,1969.1,0.5,0.305,4.0,2,0,0,0,466,2,5,1,1,0,8,0,29,1,train
CUST01446,2025-09-30,Tier 1,35-44,Referral,Gold,Wellness,No,132,1,789.48,0.0,0.03,5.0,1,0,0,0,382,5,27,2,0,1,0,0,21,1,train
CUST01447,2025-09-30,Tier 2,35-44,Organic,Gold,Baby Care,Yes,18,1,1665.94,0.0,0.13,4.0,1,0,0,0,624,13,49,3,2,1,5,0,16,0,train
CUST01448,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,Yes,233,0,0,0,0,3.5,0,0,0,0,463,1,5,0,0,0,0,0,36,1,train
CUST01449,2025-09-30,Tier 1,25-34,Referral,None,Wellness,Yes,3,2,874.09,0.0,0.315,4.5,2,1,1.0,21.2,86,5,14,1,1,1,5,2,0,0,validation
CUST01450,2025-09-30,Tier 2,25-34,Referral,Silver,Hair Care,Yes,126,2,1429.2,0.5,0.105,2.5,2,0,0,0,615,2,7,0,0,0,0,0,33,1,train
CUST01451,2025-09-30,Tier 2,45+,Organic,Gold,Skin Care,Yes,34,1,1506.43,0.0,0.41,4.0,1,1,0.0,16.1,397,13,40,2,4,1,6,0,7,0,validation
CUST01452,2025-09-30,Tier 1,25-34,Instagram,Platinum,Makeup,Yes,116,1,1448.27,0.0,0.42,2.0,1,0,0,0,409,10,52,5,2,1,4,0,18,1,test
CUST01453,2025-09-30,Tier 1,35-44,Instagram,None,Baby Care,Yes,82,2,1354.88,0.0,0.225,4.5,2,0,0,0,531,7,38,3,1,1,2,1,9,1,train
CUST01454,2025-09-30,Tier 3,35-44,Referral,None,Makeup,Yes,70,3,2311.47,0.0,0.317,4.33,3,0,0,0,171,2,10,0,1,0,4,2,13,0,test
CUST01455,2025-09-30,Tier 1,45+,Influencer,Gold,Makeup,Yes,335,0,0,0,0,3.5,0,0,0,0,622,0,0,0,0,0,5,0,60,1,train
CUST01456,2025-09-30,Tier 1,35-44,Influencer,Silver,Skin Care,Yes,17,1,1158.71,0.0,0.2,5.0,1,1,0.0,12.7,26,7,38,4,2,3,1,0,0,0,train
CUST01457,2025-09-30,Tier 2,25-34,Referral,None,Fragrance,Yes,248,0,0,0,0,3.5,0,0,0,0,552,0,0,0,0,0,2,0,46,1,validation
CUST01458,2025-09-30,Tier 1,25-34,Instagram,Silver,Baby Care,No,52,1,1462.88,0.0,0.13,4.0,1,0,0,0,81,1,5,0,0,0,0,0,0,1,train
CUST01459,2025-09-30,Tier 2,35-44,Referral,Silver,Hair Care,Yes,68,3,1869.62,0.0,0.193,3.67,2,0,0,0,573,4,21,1,1,1,1,0,18,0,train
CUST01460,2025-09-30,Tier 1,35-44,Referral,None,Wellness,No,128,3,1836.58,0.0,0.173,2.67,3,0,0,0,481,4,15,1,1,0,0,0,37,1,train
CUST01461,2025-09-30,Tier 3,35-44,Google Search,Silver,Fragrance,No,107,2,1214.31,0.0,0.29,4.5,2,0,0,0,448,3,17,1,0,1,0,0,35,0,validation
CUST01462,2025-09-30,Tier 2,35-44,Instagram,None,Skin Care,Yes,80,1,388.39,0.0,0.21,4.0,1,0,0,0,299,3,10,1,0,1,5,0,13,0,test
CUST01463,2025-09-30,Tier 1,45+,Marketplace,None,Hair Care,Yes,356,0,0,0,0,3.5,0,0,0,0,452,1,4,0,0,0,4,0,60,1,test
CUST01464,2025-09-30,Tier 3,35-44,Organic,Gold,Skin Care,Yes,42,2,1743.4,0.0,0.25,3.5,1,0,0,0,93,13,53,6,1,3,9,3,7,0,train
CUST01465,2025-09-30,Tier 1,18-24,Marketplace,None,Baby Care,No,10,2,670.57,0.0,0.335,3.0,1,0,0,0,224,16,89,4,1,2,0,0,0,0,train
CUST01466,2025-09-30,Tier 2,18-24,Google Search,Silver,Fragrance,Yes,56,2,1494.87,0.0,0.185,4.0,2,0,0,0,240,2,7,1,0,1,3,1,4,1,train
CUST01467,2025-09-30,Tier 2,18-24,Google Search,None,Baby Care,Yes,89,2,649.13,0.0,0.29,5.0,1,0,0,0,122,5,16,2,1,0,0,0,17,1,test
CUST01468,2025-09-30,Tier 2,35-44,Google Search,None,Skin Care,Yes,166,1,1034.31,0.0,0.38,4.0,1,0,0,0,310,4,22,2,1,1,0,0,20,1,train
CUST01469,2025-09-30,Tier 3,18-24,Influencer,Silver,Skin Care,Yes,44,1,1313.43,0.0,0.17,4.0,1,0,0,0,48,0,0,0,0,0,4,1,0,0,validation
