customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent
CUST01897,2024-03-03,Tier 2,18-24,Google Search,None,Skin Care,Dry,No
CUST01898,2024-11-28,Tier 2,35-44,Google Search,None,Skin Care,Sensitive,No
CUST01899,2025-04-06,Tier 2,18-24,Google Search,None,Hair Care,Sensitive,Yes
CUST01900,2024-05-27,Tier 1,25-34,Organic,None,Hair Care,NA,Yes
CUST01901,2025-01-01,Tier 1,25-34,Referral,Silver,Fragrance,Normal,Yes
CUST01902,2025-06-13,Tier 2,45+,Google Search,Silver,Skin Care,NA,Yes
CUST01903,2024-01-27,Tier 3,35-44,Marketplace,None,Skin Care,Combination,No
CUST01904,2025-03-15,Tier 2,45+,Google Search,Silver,Makeup,Combination,Yes
CUST01905,2025-05-26,Tier 1,35-44,Instagram,Gold,Baby Care,Oily,Yes
CUST01906,2025-05-03,Tier 1,18-24,Organic,None,Skin Care,Oily,Yes
CUST01907,2024-04-18,Tier 3,35-44,Organic,Silver,Hair Care,Normal,Yes
CUST01908,2024-10-28,Tier 3,18-24,Google Search,None,Fragrance,Combination,Yes
CUST01909,2025-03-11,Tier 1,45+,Marketplace,Silver,Skin Care,Dry,No
CUST01910,2024-01-15,Tier 3,18-24,Google Search,Silver,Skin Care,Oily,Yes
CUST01911,2024-01-20,Tier 3,45+,Instagram,Gold,Hair Care,Oily,No
CUST01912,2024-07-22,Tier 1,18-24,Referral,None,Skin Care,Normal,Yes
CUST01913,2024-10-12,Tier 2,35-44,Google Search,None,Baby Care,Normal,Yes
CUST01914,2024-06-09,Tier 2,35-44,Marketplace,Platinum,Hair Care,NA,Yes
CUST01915,2024-06-10,Tier 2,45+,Referral,None,Fragrance,Oily,No
CUST01916,2025-07-30,Tier 1,35-44,Organic,Silver,Hair Care,NA,Yes
CUST01917,2024-11-07,Tier 1,25-34,Referral,Silver,Baby Care,Sensitive,Yes
CUST01918,2024-11-04,Tier 1,35-44,Referral,None,Hair Care,Oily,Yes
CUST01919,2025-08-01,Tier 3,45+,Marketplace,None,Makeup,Sensitive,No
CUST01920,2024-02-03,Tier 2,25-34,Influencer,Silver,Skin Care,Dry,Yes
CUST01921,2024-06-20,Tier 1,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST01922,2024-08-19,Tier 1,45+,Organic,Silver,Skin Care,Combination,Yes
CUST01923,2024-08-01,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes
CUST01924,2025-07-04,Tier 2,18-24,Marketplace,Platinum,Skin Care,Dry,No
CUST01925,2025-08-16,Tier 3,18-24,Marketplace,None,Wellness,Normal,Yes
CUST01926,2025-05-23,Tier 1,25-34,Referral,Silver,Skin Care,Oily,No
CUST01927,2024-04-05,Tier 3,25-34,Google Search,Platinum,Skin Care,Dry,Yes
CUST01928,2025-01-16,Tier 1,25-34,Influencer,Gold,Skin Care,Sensitive,Yes
CUST01929,2025-01-27,Tier 3,18-24,Marketplace,Gold,Hair Care,Combination,No
CUST01930,2025-06-29,Tier 1,45+,Instagram,None,Skin Care,Oily,Yes
CUST01931,2024-11-21,Tier 1,18-24,Organic,None,Baby Care,Sensitive,Yes
CUST01932,2025-08-28,Tier 1,25-34,Referral,Platinum,Hair Care,NA,Yes
CUST01933,2024-08-29,Tier 1,35-44,Organic,None,Wellness,Oily,Yes
CUST01934,2025-07-09,Tier 1,25-34,Referral,None,Baby Care,Dry,No
CUST01935,2025-03-16,Tier 1,25-34,Marketplace,None,Hair Care,NA,Yes
CUST01936,2025-06-16,Tier 2,25-34,Organic,Silver,Baby Care,NA,Yes
CUST01937,2025-05-04,Tier 3,18-24,Instagram,None,Hair Care,Dry,Yes
CUST01938,2024-11-22,Tier 1,35-44,Marketplace,None,Skin Care,Dry,No
CUST01939,2025-02-19,Tier 3,18-24,Google Search,None,Hair Care,Normal,No
CUST01940,2024-06-22,Tier 1,35-44,Google Search,None,Baby Care,Normal,Yes
CUST01941,2024-06-23,Tier 2,35-44,Instagram,None,Skin Care,Sensitive,No
CUST01942,2024-07-08,Tier 3,18-24,Marketplace,None,Skin Care,Oily,Yes
CUST01943,2024-07-24,Tier 1,25-34,Instagram,Gold,Skin Care,Normal,Yes
CUST01944,2024-01-22,Tier 1,45+,Referral,None,Hair Care,Combination,Yes
CUST01945,2025-04-30,Tier 3,45+,Google Search,None,Baby Care,Sensitive,Yes
CUST01946,2024-10-04,Tier 2,25-34,Referral,None,Skin Care,Oily,Yes
CUST01947,2024-01-13,Tier 3,25-34,Google Search,Silver,Wellness,Sensitive,Yes
CUST01948,2024-10-21,Tier 2,18-24,Referral,None,Baby Care,Combination,Yes
CUST01949,2024-02-02,Tier 2,25-34,Organic,Silver,Skin Care,Oily,No
CUST01950,2024-12-14,Tier 2,18-24,Instagram,None,Fragrance,Normal,Yes
CUST01951,2024-06-21,Tier 1,25-34,Google Search,Silver,Skin Care,Combination,Yes
CUST01952,2024-07-20,Tier 1,25-34,Google Search,None,Wellness,Dry,Yes
CUST01953,2025-01-22,Tier 1,35-44,Referral,None,Makeup,Dry,Yes
CUST01954,2024-01-13,Tier 1,45+,Google Search,None,Hair Care,Sensitive,Yes
CUST01955,2024-10-12,Tier 3,25-34,Marketplace,Gold,Skin Care,Dry,Yes
CUST01956,2025-05-15,Tier 2,35-44,Marketplace,None,Hair Care,Normal,Yes
CUST01957,2024-03-25,Tier 2,25-34,Marketplace,Gold,Fragrance,Sensitive,No
CUST01958,2024-08-27,Tier 3,25-34,Influencer,Silver,Hair Care,Sensitive,No
CUST01959,2025-09-15,Tier 3,25-34,Instagram,None,Makeup,Normal,No
CUST01960,2025-04-10,Tier 3,25-34,Google Search,None,Skin Care,Combination,No
CUST01961,2024-09-10,Tier 3,25-34,Marketplace,None,Skin Care,Combination,Yes
CUST01962,2024-05-03,Tier 1,25-34,Marketplace,None,Fragrance,Combination,No
CUST01963,2025-06-08,Tier 2,25-34,Referral,None,Makeup,NA,Yes
CUST01964,2025-08-09,Tier 1,25-34,Organic,Silver,Makeup,Normal,No
CUST01965,2024-11-26,Tier 3,35-44,Marketplace,None,Skin Care,Oily,Yes
CUST01966,2024-03-20,Tier 1,25-34,Marketplace,None,Hair Care,Dry,No
CUST01967,2024-01-16,Tier 3,25-34,Marketplace,None,Fragrance,Normal,Yes
CUST01968,2025-05-17,Tier 1,18-24,Marketplace,Platinum,Makeup,Dry,Yes
CUST01969,2025-03-09,Tier 1,35-44,Google Search,None,Skin Care,Oily,Yes
CUST01970,2024-08-28,Tier 1,45+,Organic,Gold,Hair Care,NA,Yes
CUST01971,2025-03-04,Tier 3,25-34,Marketplace,None,Hair Care,Normal,Yes
CUST01972,2024-06-15,Tier 1,45+,Referral,None,Makeup,NA,No
CUST01973,2024-03-18,Tier 2,25-34,Google Search,None,Wellness,Combination,Yes
CUST01974,2024-04-26,Tier 2,25-34,Referral,Silver,Wellness,Oily,Yes
CUST01975,2024-05-25,Tier 2,45+,Instagram,None,Wellness,Oily,Yes
CUST01976,2024-11-01,Tier 3,18-24,Instagram,None,Baby Care,Normal,Yes
CUST01977,2025-02-15,Tier 1,18-24,Influencer,None,Baby Care,Sensitive,No
CUST01978,2024-01-20,Tier 2,25-34,Marketplace,Platinum,Wellness,Dry,Yes
CUST01979,2025-07-06,Tier 3,18-24,Marketplace,Silver,Fragrance,Combination,No
CUST01980,2024-01-16,Tier 2,25-34,Organic,None,Skin Care,Oily,Yes
CUST01981,2024-09-27,Tier 1,25-34,Organic,None,Baby Care,NA,Yes
CUST01982,2024-01-07,Tier 1,18-24,Marketplace,Silver,Wellness,Dry,Yes
CUST01983,2024-01-20,Tier 3,25-34,Instagram,None,Hair Care,Oily,Yes
CUST01984,2024-03-01,Tier 1,25-34,Organic,None,Wellness,Sensitive,Yes
CUST01985,2024-11-11,Tier 1,18-24,Marketplace,None,Hair Care,Oily,Yes
CUST01986,2024-10-12,Tier 3,35-44,Organic,Gold,Skin Care,Normal,Yes
CUST01987,2025-05-25,Tier 1,25-34,Influencer,None,Skin Care,Dry,No
CUST01988,2025-04-19,Tier 2,25-34,Referral,None,Skin Care,Sensitive,Yes
CUST01989,2024-06-27,Tier 1,18-24,Google Search,Silver,Hair Care,Dry,No
CUST01990,2025-02-11,Tier 2,18-24,Influencer,Silver,Skin Care,Sensitive,Yes
CUST01991,2024-06-07,Tier 2,25-34,Organic,Silver,Skin Care,Sensitive,No
CUST01992,2025-06-11,Tier 2,25-34,Marketplace,None,Makeup,Oily,Yes
CUST01993,2024-09-14,Tier 3,35-44,Instagram,None,Baby Care,Dry,No
CUST01994,2024-01-11,Tier 3,18-24,Google Search,None,Wellness,NA,Yes
CUST01995,2024-03-09,Tier 1,45+,Marketplace,None,Skin Care,Sensitive,No
CUST01996,2024-07-28,Tier 2,25-34,Google Search,Gold,Fragrance,Combination,Yes
CUST01997,2025-01-27,Tier 2,25-34,Marketplace,Silver,Skin Care,Oily,Yes
CUST01998,2024-07-06,Tier 3,25-34,Instagram,Gold,Wellness,Combination,Yes
CUST01999,2025-02-14,Tier 3,18-24,Influencer,Gold,Baby Care,Oily,Yes
CUST02000,2024-01-05,Tier 2,18-24,Google Search,Gold,Hair Care,Combination,Yes
CUST02001,2025-05-06,Tier 2,18-24,Influencer,Silver,Makeup,Oily,Yes
CUST02002,2024-06-16,Tier 3,25-34,Marketplace,None,Baby Care,Combination,Yes
CUST02003,2024-06-22,Tier 3,18-24,Google Search,None,Skin Care,Normal,No
CUST02004,2025-08-20,Tier 1,25-34,Instagram,None,Skin Care,Oily,Yes
CUST02005,2024-11-13,Tier 2,25-34,Referral,None,Skin Care,Combination,Yes
CUST02006,2024-08-18,Tier 1,25-34,Influencer,None,Fragrance,Combination,Yes
CUST02007,2024-02-04,Tier 2,45+,Organic,Platinum,Skin Care,NA,Yes
CUST02008,2024-03-21,Tier 1,25-34,Influencer,None,Fragrance,Normal,No
CUST02009,2024-03-21,Tier 3,35-44,Google Search,Gold,Skin Care,NA,No
CUST02010,2024-04-29,Tier 1,45+,Referral,None,Skin Care,Oily,Yes
CUST02011,2024-11-22,Tier 1,35-44,Google Search,None,Makeup,Normal,No
CUST02012,2025-07-06,Tier 1,18-24,Google Search,Silver,Makeup,NA,No
CUST02013,2025-07-21,Tier 3,25-34,Marketplace,Silver,Skin Care,Combination,Yes
CUST02014,2024-12-12,Tier 3,18-24,Google Search,None,Baby Care,Dry,No
CUST02015,2024-07-13,Tier 2,25-34,Google Search,None,Wellness,Oily,No
CUST02016,2025-09-11,Tier 3,25-34,Instagram,None,Wellness,NA,Yes
CUST02017,2024-10-15,Tier 1,35-44,Instagram,Gold,Skin Care,Combination,Yes
CUST02018,2025-07-28,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST02019,2024-06-11,Tier 1,18-24,Marketplace,None,Skin Care,Combination,No
CUST02020,2024-02-28,Tier 2,35-44,Marketplace,None,Baby Care,Dry,Yes
CUST02021,2025-08-09,Tier 1,25-34,Google Search,Gold,Hair Care,Combination,No
CUST02022,2025-08-13,Tier 1,25-34,Instagram,None,Makeup,Oily,No
CUST02023,2025-07-22,Tier 1,45+,Influencer,None,Skin Care,Oily,Yes
CUST02024,2024-01-09,Tier 1,25-34,Referral,Silver,Baby Care,Combination,Yes
CUST02025,2024-08-09,Tier 2,25-34,Influencer,None,Makeup,NA,Yes
CUST02026,2024-06-10,Tier 2,35-44,Referral,None,Hair Care,Normal,Yes
CUST02027,2025-02-05,Tier 2,18-24,Referral,None,Fragrance,Combination,Yes
CUST02028,2024-11-25,Tier 1,25-34,Marketplace,Gold,Skin Care,Sensitive,No
CUST02029,2024-12-03,Tier 1,25-34,Referral,Silver,Skin Care,Normal,Yes
CUST02030,2024-10-16,Tier 1,35-44,Google Search,Gold,Baby Care,NA,Yes
CUST02031,2025-02-21,Tier 1,25-34,Organic,None,Hair Care,Dry,Yes
CUST02032,2024-06-06,Tier 3,35-44,Google Search,None,Hair Care,Oily,Yes
CUST02033,2024-01-05,Tier 1,18-24,Marketplace,Gold,Hair Care,Oily,Yes
CUST02034,2025-01-17,Tier 1,18-24,Instagram,None,Hair Care,Combination,Yes
CUST02035,2025-01-09,Tier 2,18-24,Google Search,Gold,Wellness,Normal,Yes
CUST02036,2024-03-22,Tier 3,35-44,Marketplace,None,Hair Care,NA,No
CUST02037,2024-12-04,Tier 1,25-34,Instagram,Gold,Makeup,Combination,Yes
CUST02038,2024-01-08,Tier 2,25-34,Organic,Platinum,Wellness,NA,Yes
CUST02039,2024-09-07,Tier 3,35-44,Instagram,None,Skin Care,Sensitive,Yes
CUST02040,2025-09-10,Tier 1,35-44,Marketplace,None,Wellness,Combination,Yes
CUST02041,2024-11-25,Tier 1,25-34,Google Search,Silver,Wellness,Combination,Yes
CUST02042,2025-04-29,Tier 2,45+,Marketplace,None,Baby Care,Sensitive,Yes
CUST02043,2025-08-12,Tier 2,18-24,Instagram,None,Skin Care,Dry,Yes
CUST02044,2024-03-13,Tier 2,25-34,Organic,None,Makeup,Sensitive,No
CUST02045,2024-12-16,Tier 1,18-24,Influencer,None,Hair Care,NA,Yes
CUST02046,2024-01-31,Tier 3,18-24,Organic,Platinum,Skin Care,Dry,Yes
CUST02047,2024-06-03,Tier 2,45+,Referral,None,Wellness,Combination,No
CUST02048,2025-02-15,Tier 2,45+,Instagram,Silver,Skin Care,Normal,Yes
CUST02049,2024-11-16,Tier 2,18-24,Google Search,Silver,Skin Care,Oily,Yes
CUST02050,2025-05-22,Tier 2,25-34,Organic,None,Makeup,Normal,Yes
CUST02051,2024-01-03,Tier 2,35-44,Instagram,Gold,Skin Care,Combination,Yes
CUST02052,2025-02-17,Tier 3,35-44,Influencer,Silver,Skin Care,Combination,Yes
CUST02053,2025-06-19,Tier 3,45+,Marketplace,None,Hair Care,Normal,No
CUST02054,2024-03-20,Tier 3,25-34,Referral,None,Makeup,Sensitive,No
CUST02055,2024-07-31,Tier 1,18-24,Organic,None,Skin Care,NA,Yes
CUST02056,2024-04-13,Tier 2,18-24,Marketplace,Gold,Fragrance,Oily,Yes
CUST02057,2024-12-13,Tier 1,25-34,Marketplace,None,Hair Care,NA,Yes
CUST02058,2025-08-28,Tier 2,45+,Google Search,None,Skin Care,NA,Yes
CUST02059,2025-05-18,Tier 2,18-24,Referral,None,Wellness,Dry,Yes
CUST02060,2025-07-13,Tier 1,45+,Google Search,None,Makeup,NA,Yes
CUST02061,2024-11-09,Tier 3,25-34,Marketplace,Platinum,Wellness,Combination,Yes
CUST02062,2024-10-02,Tier 3,25-34,Instagram,Silver,Skin Care,Oily,No
CUST02063,2024-05-02,Tier 2,18-24,Referral,None,Skin Care,Combination,Yes
CUST02064,2025-04-05,Tier 1,35-44,Google Search,None,Wellness,Combination,Yes
CUST02065,2024-04-12,Tier 1,45+,Referral,None,Skin Care,Combination,Yes
CUST02066,2025-06-27,Tier 1,35-44,Instagram,None,Hair Care,Sensitive,Yes
CUST02067,2024-09-23,Tier 2,18-24,Marketplace,Gold,Skin Care,Dry,Yes
CUST02068,2025-06-08,Tier 3,35-44,Organic,Gold,Makeup,Combination,Yes
CUST02069,2024-11-01,Tier 1,35-44,Influencer,None,Hair Care,Dry,Yes
CUST02070,2025-07-01,Tier 3,25-34,Organic,None,Skin Care,Sensitive,Yes
CUST02071,2025-09-13,Tier 2,25-34,Organic,Gold,Baby Care,Combination,Yes
CUST02072,2024-04-22,Tier 1,18-24,Google Search,None,Hair Care,Oily,Yes
CUST02073,2025-05-18,Tier 2,25-34,Influencer,None,Hair Care,NA,No
CUST02074,2025-08-21,Tier 2,35-44,Instagram,Silver,Hair Care,Dry,Yes
CUST02075,2024-02-15,Tier 3,35-44,Google Search,None,Wellness,Dry,Yes
CUST02076,2024-07-14,Tier 1,35-44,Instagram,None,Hair Care,Combination,Yes
CUST02077,2024-04-26,Tier 1,25-34,Organic,Silver,Wellness,NA,Yes
CUST02078,2024-05-12,Tier 1,35-44,Marketplace,Gold,Makeup,Sensitive,Yes
CUST02079,2024-06-21,Tier 2,45+,Marketplace,None,Baby Care,NA,Yes
CUST02080,2024-10-26,Tier 1,45+,Organic,None,Makeup,Combination,Yes
CUST02081,2024-03-29,Tier 3,25-34,Referral,Gold,Makeup,Combination,Yes
CUST02082,2025-01-05,Tier 2,35-44,Google Search,None,Fragrance,Combination,No
CUST02083,2025-04-30,Tier 2,18-24,Influencer,None,Skin Care,Dry,Yes
CUST02084,2025-03-14,Tier 1,25-34,Organic,None,Baby Care,Oily,Yes
CUST02085,2025-08-17,Tier 1,25-34,Marketplace,None,Hair Care,Sensitive,Yes
CUST02086,2025-07-11,Tier 2,25-34,Organic,Silver,Hair Care,Oily,Yes
CUST02087,2025-08-17,Tier 2,25-34,Marketplace,Silver,Hair Care,Combination,No
CUST02088,2025-02-24,Tier 1,18-24,Instagram,None,Hair Care,Oily,Yes
CUST02089,2025-09-09,Tier 3,18-24,Marketplace,None,Fragrance,Oily,Yes
CUST02090,2025-01-31,Tier 3,35-44,Instagram,Silver,Fragrance,Oily,Yes
CUST02091,2025-09-02,Tier 1,18-24,Referral,None,Hair Care,Dry,Yes
CUST02092,2024-08-17,Tier 2,25-34,Marketplace,Gold,Makeup,Normal,No
CUST02093,2025-03-06,Tier 2,25-34,Marketplace,Gold,Makeup,Dry,No
CUST02094,2025-05-13,Tier 2,25-34,Organic,Gold,Baby Care,Dry,Yes
CUST02095,2024-11-21,Tier 3,25-34,Google Search,Silver,Baby Care,Normal,Yes
CUST02096,2024-10-13,Tier 1,25-34,Influencer,None,Skin Care,Oily,Yes
CUST02097,2024-04-14,Tier 3,35-44,Influencer,Silver,Fragrance,Dry,Yes
CUST02098,2025-02-06,Tier 2,35-44,Marketplace,Silver,Baby Care,Combination,No
CUST02099,2024-05-25,Tier 3,25-34,Organic,Silver,Hair Care,Normal,Yes
CUST02100,2024-01-26,Tier 3,45+,Organic,None,Fragrance,Sensitive,No
CUST02101,2024-11-22,Tier 2,25-34,Referral,None,Skin Care,Normal,No
CUST02102,2024-05-30,Tier 1,35-44,Referral,Platinum,Makeup,Dry,Yes
CUST02103,2025-01-12,Tier 2,45+,Marketplace,Platinum,Skin Care,Dry,Yes
CUST02104,2025-07-17,Tier 2,25-34,Referral,Silver,Makeup,Oily,No
CUST02105,2025-04-27,Tier 1,35-44,Marketplace,None,Baby Care,Sensitive,Yes
CUST02106,2024-04-27,Tier 2,25-34,Google Search,Gold,Fragrance,Oily,Yes
CUST02107,2024-10-20,Tier 1,35-44,Organic,None,Skin Care,Combination,Yes
CUST02108,2025-07-29,Tier 2,18-24,Referral,None,Wellness,Normal,No
CUST02109,2024-09-04,Tier 2,45+,Instagram,None,Wellness,NA,Yes
CUST02110,2025-08-22,Tier 3,25-34,Instagram,Gold,Hair Care,Combination,Yes
CUST02111,2025-03-21,Tier 1,45+,Influencer,Silver,Wellness,Sensitive,Yes
CUST02112,2024-05-11,Tier 2,18-24,Instagram,Silver,Baby Care,Oily,No
CUST02113,2024-08-14,Tier 2,35-44,Marketplace,None,Hair Care,Combination,Yes
CUST02114,2025-02-17,Tier 1,18-24,Marketplace,None,Makeup,Sensitive,Yes
CUST02115,2024-11-10,Tier 3,18-24,Organic,None,Hair Care,Combination,No
CUST02116,2024-12-31,Tier 2,35-44,Organic,Silver,Hair Care,Dry,Yes
CUST02117,2024-09-26,Tier 1,35-44,Instagram,None,Fragrance,Normal,Yes
CUST02118,2024-03-06,Tier 3,35-44,Organic,Silver,Skin Care,Sensitive,No
CUST02119,2024-07-03,Tier 2,25-34,Referral,None,Makeup,Dry,Yes
CUST02120,2024-03-26,Tier 2,25-34,Marketplace,None,Hair Care,Oily,Yes
CUST02121,2025-08-26,Tier 1,35-44,Instagram,Silver,Skin Care,Normal,Yes
CUST02122,2024-04-07,Tier 1,25-34,Referral,None,Skin Care,Oily,No
CUST02123,2024-07-30,Tier 1,25-34,Influencer,None,Hair Care,Normal,Yes
CUST02124,2025-07-15,Tier 2,18-24,Instagram,Silver,Baby Care,Sensitive,Yes
CUST02125,2025-02-20,Tier 2,25-34,Instagram,Gold,Fragrance,NA,Yes
CUST02126,2024-09-26,Tier 2,18-24,Instagram,None,Skin Care,Oily,Yes
CUST02127,2024-12-09,Tier 1,45+,Google Search,Gold,Skin Care,NA,Yes
CUST02128,2025-05-06,Tier 1,18-24,Google Search,Silver,Baby Care,Oily,Yes
CUST02129,2025-06-15,Tier 1,18-24,Instagram,None,Wellness,Dry,No
CUST02130,2025-01-16,Tier 2,25-34,Instagram,Silver,Baby Care,Oily,No
CUST02131,2024-08-02,Tier 1,25-34,Instagram,None,Skin Care,Combination,No
CUST02132,2025-09-04,Tier 3,25-34,Google Search,None,Skin Care,Sensitive,Yes
CUST02133,2025-03-29,Tier 1,25-34,Google Search,None,Hair Care,Sensitive,Yes
CUST02134,2024-09-10,Tier 2,25-34,Marketplace,Silver,Fragrance,Dry,Yes
CUST02135,2025-04-28,Tier 1,35-44,Organic,None,Makeup,Combination,No
CUST02136,2024-03-08,Tier 2,25-34,Google Search,None,Makeup,NA,Yes
CUST02137,2024-09-29,Tier 3,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST02138,2025-02-07,Tier 1,25-34,Instagram,None,Baby Care,NA,Yes
CUST02139,2025-08-13,Tier 1,25-34,Google Search,None,Fragrance,NA,No
CUST02140,2024-04-15,Tier 1,25-34,Marketplace,Gold,Makeup,Combination,No
CUST02141,2024-10-04,Tier 2,18-24,Google Search,None,Makeup,Dry,Yes
CUST02142,2025-07-05,Tier 2,18-24,Marketplace,None,Baby Care,Normal,No
CUST02143,2025-05-27,Tier 1,18-24,Organic,Silver,Makeup,Oily,Yes
CUST02144,2025-01-23,Tier 2,18-24,Organic,Silver,Wellness,Sensitive,Yes
CUST02145,2024-01-20,Tier 1,25-34,Marketplace,None,Skin Care,Oily,No
CUST02146,2025-03-28,Tier 1,25-34,Google Search,None,Baby Care,NA,Yes
CUST02147,2024-07-29,Tier 1,45+,Instagram,None,Wellness,Normal,Yes
CUST02148,2024-09-25,Tier 2,25-34,Influencer,None,Baby Care,NA,No
CUST02149,2025-02-23,Tier 2,25-34,Google Search,Gold,Skin Care,Sensitive,Yes
CUST02150,2024-06-22,Tier 2,25-34,Instagram,None,Makeup,Normal,Yes
CUST02151,2024-07-18,Tier 1,25-34,Google Search,None,Makeup,Combination,Yes
CUST02152,2024-04-12,Tier 3,25-34,Referral,Silver,Skin Care,Oily,No
CUST02153,2024-03-16,Tier 3,45+,Instagram,None,Wellness,Normal,Yes
CUST02154,2024-02-18,Tier 2,35-44,Influencer,Gold,Skin Care,Normal,Yes
CUST02155,2025-02-17,Tier 3,45+,Marketplace,None,Baby Care,Oily,Yes
CUST02156,2024-09-21,Tier 2,25-34,Google Search,None,Fragrance,Oily,Yes
CUST02157,2025-08-02,Tier 1,45+,Organic,Gold,Skin Care,Normal,Yes
CUST02158,2024-03-29,Tier 1,35-44,Organic,Silver,Skin Care,NA,Yes
CUST02159,2025-04-20,Tier 1,35-44,Influencer,None,Fragrance,Oily,Yes
CUST02160,2024-11-02,Tier 3,25-34,Influencer,None,Wellness,Dry,No
CUST02161,2024-10-28,Tier 1,35-44,Instagram,None,Wellness,Oily,No
CUST02162,2025-01-23,Tier 2,18-24,Google Search,None,Skin Care,Sensitive,Yes
CUST02163,2024-12-09,Tier 1,18-24,Marketplace,None,Makeup,Combination,Yes
CUST02164,2024-11-26,Tier 2,18-24,Marketplace,Gold,Skin Care,NA,Yes
CUST02165,2025-04-22,Tier 2,25-34,Marketplace,None,Wellness,Sensitive,Yes
CUST02166,2025-09-04,Tier 1,25-34,Google Search,Silver,Baby Care,NA,Yes
CUST02167,2024-08-01,Tier 2,25-34,Google Search,None,Wellness,Combination,Yes
CUST02168,2025-01-05,Tier 1,25-34,Google Search,None,Skin Care,Oily,Yes
CUST02169,2024-08-15,Tier 3,18-24,Referral,Gold,Hair Care,Dry,Yes
CUST02170,2024-04-15,Tier 1,35-44,Marketplace,Silver,Hair Care,Normal,Yes
CUST02171,2025-05-12,Tier 1,18-24,Referral,None,Hair Care,Oily,Yes
CUST02172,2024-05-26,Tier 1,25-34,Referral,None,Baby Care,Combination,Yes
CUST02173,2025-08-28,Tier 1,25-34,Google Search,None,Makeup,Sensitive,Yes
CUST02174,2024-04-14,Tier 3,35-44,Google Search,None,Fragrance,Sensitive,Yes
CUST02175,2024-06-17,Tier 2,35-44,Instagram,Gold,Makeup,Combination,Yes
CUST02176,2025-05-16,Tier 1,25-34,Marketplace,None,Skin Care,Normal,Yes
CUST02177,2024-10-21,Tier 2,45+,Google Search,None,Baby Care,Dry,No
CUST02178,2024-09-25,Tier 2,25-34,Organic,None,Fragrance,Dry,Yes
CUST02179,2024-08-16,Tier 1,18-24,Google Search,Platinum,Baby Care,NA,No
CUST02180,2024-04-28,Tier 1,35-44,Organic,Silver,Wellness,Combination,Yes
CUST02181,2025-09-02,Tier 1,25-34,Google Search,None,Hair Care,Combination,No
CUST02182,2025-07-11,Tier 1,35-44,Organic,None,Hair Care,Combination,Yes
CUST02183,2025-06-16,Tier 2,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST02184,2025-03-30,Tier 1,35-44,Google Search,None,Skin Care,Dry,Yes
CUST02185,2024-02-29,Tier 1,18-24,Instagram,None,Hair Care,Combination,Yes
CUST02186,2024-10-02,Tier 2,25-34,Referral,Gold,Hair Care,Oily,Yes
CUST02187,2024-09-13,Tier 1,18-24,Instagram,None,Skin Care,NA,Yes
CUST02188,2025-02-11,Tier 1,25-34,Google Search,None,Fragrance,Normal,No
CUST02189,2025-01-22,Tier 1,18-24,Google Search,None,Wellness,Dry,Yes
CUST02190,2024-10-25,Tier 3,25-34,Organic,None,Baby Care,Dry,Yes
CUST02191,2024-05-23,Tier 1,25-34,Influencer,Silver,Baby Care,Combination,Yes
CUST02192,2024-05-14,Tier 1,18-24,Referral,Gold,Skin Care,Oily,Yes
CUST02193,2025-09-10,Tier 3,18-24,Organic,None,Wellness,Sensitive,No
CUST02194,2024-06-09,Tier 1,25-34,Organic,Gold,Skin Care,Dry,Yes
CUST02195,2024-09-02,Tier 1,25-34,Marketplace,None,Hair Care,Normal,Yes
CUST02196,2024-12-15,Tier 1,25-34,Instagram,None,Makeup,NA,Yes
CUST02197,2025-09-06,Tier 2,25-34,Referral,Silver,Fragrance,Dry,Yes
CUST02198,2024-08-10,Tier 1,18-24,Influencer,Silver,Hair Care,Normal,No
CUST02199,2024-10-21,Tier 2,35-44,Organic,None,Skin Care,Sensitive,Yes
CUST02200,2025-04-07,Tier 2,45+,Referral,None,Skin Care,Dry,Yes
CUST02201,2024-01-28,Tier 1,35-44,Instagram,Silver,Hair Care,Normal,Yes
CUST02202,2024-06-08,Tier 1,18-24,Instagram,None,Baby Care,Combination,Yes
CUST02203,2024-12-09,Tier 1,25-34,Marketplace,None,Hair Care,Dry,Yes
CUST02204,2024-10-18,Tier 1,25-34,Instagram,None,Skin Care,Dry,Yes
CUST02205,2024-09-07,Tier 1,25-34,Influencer,None,Baby Care,NA,Yes
CUST02206,2024-09-22,Tier 2,25-34,Marketplace,Gold,Hair Care,Dry,Yes
CUST02207,2024-04-15,Tier 2,25-34,Organic,None,Hair Care,Oily,No
CUST02208,2024-02-12,Tier 2,18-24,Marketplace,None,Hair Care,Sensitive,Yes
CUST02209,2024-08-13,Tier 1,35-44,Organic,None,Wellness,Sensitive,No
CUST02210,2025-01-09,Tier 1,35-44,Marketplace,Silver,Wellness,Sensitive,Yes
CUST02211,2024-10-12,Tier 2,35-44,Marketplace,Gold,Skin Care,Combination,Yes
CUST02212,2025-08-04,Tier 1,25-34,Influencer,Gold,Skin Care,NA,Yes
